id,title,price,currency,square footage,rooms,floor,district
67858179,2 pokoje | Nowe Osiedle| Bez Pcc 0% prowizji,642420.0,PLN,38.7,TWO,FIRST,Prądnik Biały
67670513,Zakątek Szymonowica – cisza blisko centrum,857150.0,PLN,55.3,THREE,FIRST,Dębniki
67389370,Widokowe mieszkanie z balkonem,640000.0,PLN,55.0,TWO,SEVENTH,Mistrzejowice
67738951,Funkcjonalne 2-pokojowe mieszkanie z balkonem,740000.0,PLN,54.84,TWO,SIXTH,Prądnik Biały
67816973,"Do zamieszkania, z prywatnym ogródkiem i garażem",740000.0,PLN,57.0,TWO,GROUND,Prądnik Biały
67858078,Apartament w sercu miasta | przy Wiśle,2202760.0,PLN,78.67,FOUR,SECOND,Grzegórzki
67821887,"Mieszkanie, 55 m², Kraków",799000.0,PLN,55.0,THREE,FOURTH,Bieżanów-Prokocim
66673881,Kuźnicy Kołłątajowskiej 42,,,,,,Prądnik Biały
67758335,"Mieszkanie 54,05 m² + poddasze 13 m² | wysoki standard",799000.0,PLN,67.0,THREE,SECOND,Bieżanów-Prokocim
67821692,2 pokoje z dużym tarasem 13 m2 i widokiem na zieleń | Czyżyny |,669000.0,PLN,43.0,TWO,FOURTH,Czyżyny
67858042,4 pokoje | 88 m² | Bona | możliwe 5 pokoi,1415000.0,PLN,89.0,FIVE,FIRST,Podgórze
66297233,4-pokojowe mieszkanie 91m2 + balkon,2468610.0,PLN,91.43,FOUR,SIXTH,Grzegórzki
67679609,Jasne 2 pok. mieszkanie + garaż | 10 min pieszo Galeria Bronowice,699000.0,PLN,52.11,TWO,FIFTH,Prądnik Biały
67821099,Dąbie - blisko Wisła i Kazimierz | po generalnym remoncie | cegła,720000.0,PLN,43.7,TWO,FIRST,Grzegórzki
67349566,"Przepięknie urządzone, bardzo funkcjonalne mieszkanie 3 pokojowe.",1360000.0,PLN,73.6,THREE,FIRST,Dębniki
67749031,3 pokoje | po remoncie | nowa inwestycja!,819000.0,PLN,44.0,THREE,THIRD,Podgórze
67801266,"Nowe 3 pokoje 45 m² z balkonem, bez Pcc",819000.0,PLN,45.0,THREE,THIRD,Podgórze
67786713,"BEZ PROWIZJI! ul. Hoffmanowej, 2 pokoje, nowe budownictwo.",765000.0,PLN,47.03,TWO,SECOND,Łagiewniki-Borek Fałęcki
67804813,Nowe 45 m²|3 pokoje|Balkon|City Vibe|699 tys,699000.0,PLN,45.0,THREE,THIRD,Podgórze
67857889,68 m² | 3 pokoje | Taras | Bagry Park,1269000.0,PLN,68.0,THREE,FIRST,Podgórze
67371482,mieszkanie  | garaż | zielona okolica,699000.0,PLN,99.82,FOUR,SECOND,Łagiewniki-Borek Fałęcki
67658017,"Funkcjonalność, komfort i wygoda w jednym miejscu.",649000.0,PLN,46.45,TWO,FIRST,Prądnik Biały
67778250,4 pokoje | pod klucz | zielona okolica,879000.0,PLN,64.64,FOUR,GROUND,Prądnik Czerwony
67108552,3 pokoje + garderoba | Wrocławska | do wejścia,899000.0,PLN,52.0,THREE,FOURTH,Krowodrza
67668380,"Kraków, Dębniki, Ruczaj, Kobierzyńska, super cena",499000.0,PLN,36.0,ONE,THIRD,Dębniki
66295333,Białoprądnicka Park,,,,,,Prądnik Biały
67446165,Sosnowiecka Park,,,,,,Prądnik Biały
66760009,Awangarda Mogilska,,,,,,Prądnik Czerwony
67640045,3- pokojowe mieszkanie w spokojnej okolicy,629000.0,PLN,53.0,THREE,GROUND,Prądnik Czerwony
67766311,Przytulne 2 pokoje z osobną kuchnią i widokiem na Kraków!,614000.0,PLN,46.0,TWO,ABOVE_TENTH,Prądnik Czerwony
67845712,Mieszkanie na sprzedaż Atal Zabłocie 21 OFF market,931000.0,PLN,37.0,TWO,,Podgórze
67857913,"3 pokoje po remoncie, Os. Oświecenia",779000.0,PLN,63.75,THREE,FOURTH,Mistrzejowice
67857898,Mieszkanie inwestycyjne w świetnej lokalizacji,926000.0,PLN,49.0,TWO,GROUND,Podgórze
66349016,3-pokojowe mieszkanie 57m2 + balkon Bez Prowizji,902000.0,PLN,57.05,THREE,FIRST,Podgórze Duchackie
96634919600067,2-pokojowe mieszkanie 37m2 + balkon Bez Prowizji,801000.0,PLN,37.33,TWO,SECOND,Podgórze
66349046,2-pokojowe mieszkanie 45m2 + ogródek Bezpośrednio,708000.0,PLN,45.66,TWO,GROUND,Podgórze Duchackie
67356997,Strzelców 28,,,,,,Prądnik Czerwony
67605084,Mogilska 31,,,,,,Grzegórzki
67183539,Podgórki Tynieckie,,,,,,Dębniki
67826553,"4 pokoje | 3 niezależne sypialnie | 53,14 m² | Krowodrza Górka",820000.0,PLN,53.14,FOUR,THIRD,Prądnik Biały
67857859,Podwyższony standard ! 3 pokoje ! najwyższe piętro - doświetlone,859000.0,PLN,45.0,THREE,FIFTH,Podgórze
66994491,Enklawa Bukowa,,,,,,Podgórze
67857855,"65,m² | 3 Pokoje | Duży Balkon | Czyżyny",880000.0,PLN,64.63,THREE,SECOND,Czyżyny
67789389,2 pokoje / balkon /42 m2/ Boh.Września,495000.0,PLN,42.4,TWO,GROUND,Mistrzejowice
67708556,Luksusowy Apartament w Krakowie | SPA | Parking,6000000.0,PLN,178.2,FOUR,,Stare Miasto
67857824,2-pokojowe mieszkanie 46m2 + loggia,758058.0,PLN,46.11,TWO,THIRD,Podgórze
67748364,2-pokojowe mieszkanie oddzielna kuchnia Łepkowskiego 9 bez schodów,790000.0,PLN,53.69,TWO,GROUND,Prądnik Czerwony
67857793,2-pokojowe mieszkanie 46m2 + loggia Bezpośrednio,722752.0,PLN,46.72,TWO,FIFTH,Łagiewniki-Borek Fałęcki
67807441,ENG | STYLOWE 3 POKOJE 59m2 UGOREK WIECZYSTA - MOGILSKA TAURON ARENA,919000.0,PLN,59.0,THREE,GROUND,Prądnik Czerwony
67717929,Nowoczesne 3-pokojowe mieszkanie z balkonem w Krakowie,665931.0,PLN,50.07,THREE,FOURTH,Mistrzejowice
66967116,4-pokojowe mieszkanie 63m2 + ogródek Bez Prowizji,963547.0,PLN,63.08,FOUR,GROUND,Prądnik Biały
66412419,Murapol Prado,,,,,,Prądnik Biały
67670511,Zakątek Szymonowica – cisza blisko centrum,1133294.0,PLN,76.06,FOUR,FIRST,Dębniki
67670512,Zakątek Szymonowica – cisza blisko centrum,881166.0,PLN,55.77,THREE,GROUND,Dębniki
67797930,"Przestronne 80 m2, możliwość 4-pok./Do negocjacji!",1249000.0,PLN,79.14,THREE,SECOND,Prądnik Biały
67819222,Apartament z dużym ogródkiem,1290000.0,PLN,69.0,THREE,GROUND,Prądnik Czerwony
67807566,3 pok. M + dużo szaf + garderoba + duży balkon | Nowe budow.,916682.9,PLN,51.1,THREE,THIRD,Podgórze Duchackie
67427746,Mieszkanie 1-pokojowe/ kawalerka przy ul. Niebyłej,490000.0,PLN,34.1,ONE,FIRST,Wzgórza Krzesławickie
66347221,2-pokojowe mieszkanie 48m2 + balkon Bezpośrednio,859916.0,PLN,48.04,TWO,SECOND,Dębniki
67467152,4 pokojowe mieszkanie z pięknym widokiem,995000.0,PLN,100.0,FOUR,FIRST,Wieliczka
67785549,"3/4 pok, 111,53 m2,  z garażem i komórką",1260000.0,PLN,150.0,FOUR,FIFTH,Bronowice
67375805,Przewóz Solar Garden,,,,,,Podgórze
63466908,Alchemik,,,,,,Podgórze
66352028,2-pokojowe mieszkanie 41m2 + balkon Bezpośrednio,654208.0,PLN,41.9,TWO,FIRST,Mistrzejowice
67857617,4 pokoje | 2 parkingi | Idealny stan | 150m2 całk.,1448900.0,PLN,122.0,FOUR,FIRST,Dębniki
67857580,"Przestronny apartament z osobną sypialnią i balkonem, Kazimierz",1109430.0,PLN,52.83,TWO,FOURTH,Stare Miasto
67781155,"Stylowe, gotowe 53m2 |2025 | 3 pokoje | balkon",934383.0,PLN,52.3,THREE,THIRD,Podgórze
67857569,Mieszkanie na sprzedaż – Kraków – Kazimierz – ul. Starowiślna – 37m2,650000.0,PLN,37.0,ONE,THIRD,Stare Miasto
66338897,Portowa Zabłocie,,,,,,Podgórze
67504644,2-pokojowe mieszkanie 47m2 + ogródek,701372.0,PLN,47.39,TWO,GROUND,Dębniki
96634904600067,2-pokojowe mieszkanie 45m2 + ogródek Bezpośrednio,708000.0,PLN,45.66,TWO,GROUND,Podgórze Duchackie
66412419,Murapol Prado,,,,,,Prądnik Biały
66338897,Portowa Zabłocie,,,,,,Podgórze
67672775,"TYLKO U NAS: 4 pokoje, 56m2, balkon, piwnica, cicha i spokojna okolica",650000.0,PLN,56.25,FOUR,THIRD,Mistrzejowice
66297296,2-pokojowe mieszkanie 37m2 + loggia Bez Prowizji,636552.0,PLN,37.89,TWO,SIXTH,Mistrzejowice
66324592,Craft Zabłocie,,,,,,Podgórze
67421955,Malborska 151,,,,,,Podgórze Duchackie
67395596,Stawowa ABC,,,,,,Prądnik Biały
66346982,1-pokojowe mieszkanie 28m2 + ogródek Bez Prowizji,526674.0,PLN,28.78,ONE,GROUND,Dębniki
67834192,3-pokojowe mieszkanie 50m2 + balkon,609480.0,PLN,50.79,THREE,FIRST,Nowa Huta
67846434,"⭐Ruczaj✅1pok - możliwość podziału na 2 pok✅36,6m2",515000.0,PLN,36.6,ONE,,Dębniki
62630398,Gotowe 3 pokoje  50m2 + strych,595200.0,PLN,50.0,THREE,FIRST,Wieliczka
67846506,⭐️52m2⭐️3pok⭐️2 poziomowe⭐️ciche przy centrum⭐️,729999.0,PLN,52.0,THREE,,Prądnik Biały
67846536,⭐️Tomickiego⭐️3pok+garderoba⭐️2 balkony⭐Czyżyny⭐️,795000.0,PLN,51.8,THREE,,Czyżyny
66321066,2-pokojowe mieszkanie 35m2 + ogródek,578473.0,PLN,35.93,TWO,GROUND,Prądnik Biały
67846604,★2 pokoje★balkon★Okulickiego - 50m2 + balkon★,650000.0,PLN,50.0,TWO,,Mistrzejowice
67846661,Centrum B/ 2pok/ 57m2/ balkon/ Park Szwedzki,780000.0,PLN,57.0,TWO,,Nowa Huta
67846736,Na Stoku - Ciche - 48m2 - 2 pok - balkon - piwnic,550000.0,PLN,48.0,TWO,,Wzgórza Krzesławickie
67846758,"56,8m2*Unruga*Bezczynszowe*3pok*miejsce postojowe",649000.0,PLN,56.79,THREE,,Dębniki
67854371,Oferta KNG-MS-7701,1356000.0,PLN,59.0,THREE,SECOND,Grzegórzki
67846839,56m2_2pok_dostosowane do niepłenosprawnych_Ruczaj,670000.0,PLN,55.93,TWO,,Łagiewniki-Borek Fałęcki
67333778,Krzesławickie Tarasy,,,,,,Wzgórza Krzesławickie
66327683,3-pokojowe mieszkanie 68m2 + balkon,771949.0,PLN,68.09,THREE,THIRD,Wzgórza Krzesławickie
66994314,Enklawa Bukowa II,,,,,,Podgórze
67556913,2 pokoje | przy parku | Krowodrza Górka |Rusznikarska 13,579000.0,PLN,30.0,TWO,NINTH,Prądnik Biały
67765213,2 pokoje | po remoncie generalnym | do wejścia,559000.0,PLN,36.41,TWO,FIRST,Bieńczyce
67580691,Przestronne mieszkanie | Patio | Promocja,1060000.0,PLN,58.95,THREE,FOURTH,Łagiewniki-Borek Fałęcki
61088609,Gotowe mieszkanie 3 pokoje 62m2,664900.0,PLN,62.72,THREE,FIRST,Wieliczka
66344445,Osiedle Imbramowskie,,,,,,Prądnik Biały
67640547,"Rewelacyjna lokalizacja ok.Parku Krakowskiego,2 pokojowe 46m z garażem",920000.0,PLN,46.2,TWO,FIRST,Krowodrza
66323886,Centralna 51C,,,,,,Czyżyny
66323886,Centralna 51C,,,,,,Czyżyny
67230433,2-pokojowe mieszkanie 46m2 + balkon Bez Prowizji,,,46.13,TWO,FIFTH,Dębniki
66969879,Murapol GreenCity,,,,,,Bieżanów-Prokocim
67569824,Imperial Quadra,,,,,,Prądnik Biały
66323960,3-pokojowe mieszkanie 73m2 + balkon Bez Prowizji,962414.0,PLN,73.38,THREE,FIRST,Podgórze
67702717,1-pokojowe mieszkanie 90m2 + loggia Bez Prowizji,1128529.0,PLN,90.85,ONE,ABOVE_TENTH,Prądnik Czerwony
67765819,"Klucze od razu | 4 pokoje, w których od razu się zakochasz",1248839.87,PLN,71.34,FOUR,THIRD,Bronowice
67814955,3 pokoje Górka Narodowa klucze na już!Komunikacja!,835245.0,PLN,67.25,THREE,GROUND,Prądnik Biały
67501256,River Park,,,,,,Bronowice
67710488,5-pokojowe mieszkanie 101m2 + ogródek Bezpośrednio,1450000.0,PLN,101.3,FIVE,GROUND,Podgórze Duchackie
67833354,"Mieszkanie 3- pokojowe po generalnym remoncie, wyposażone",740000.0,PLN,44.6,THREE,TENTH,Prądnik Czerwony
67819380,Ekspozycja południowa | bardzo jasne | 3 pokoje,1019000.0,PLN,58.54,THREE,FOURTH,Podgórze
66786716,Żabiniec Vita,,,,,,Prądnik Biały
66324587,Osiedle Pasteura Etap IV,,,,,,Prądnik Biały
66193156,ul. Stawowa,,,,,,Prądnik Biały
67611789,Nordic Górka Narodowa,,,,,,Prądnik Biały
66288388,Wenecja,,,,,,Stare Miasto
67857396,4 pokoje z ogródkiem| Małe Błonia| wysoki standard,1990000.0,PLN,84.0,FOUR,GROUND,Krowodrza
66193139,ul. Powstańców / os. Piastów,,,,,,Mistrzejowice
66324585,Krowodrza Park,,,,,,Krowodrza
67815734,Kraków Łagiewniki. Bez Prowizji !!!,783170.0,PLN,44.13,TWO,THIRD,Podgórze
67845874,Nowoczesne mieszkanie / Ogródek / Zieleń / Garaż / ul. Szarotki,894516.0,PLN,56.47,THREE,GROUND,Prądnik Biały
66560443,| 3-pok. | 15_49,832000.0,PLN,54.74,THREE,THIRD,Dębniki
65174937,Merite Serena | mieszkanie 3-pok. | 26,922061.0,PLN,58.73,THREE,SECOND,Bieżanów-Prokocim
67348682,"Przewóz 41, nowe 65,83m3 3 pok. z balkonem",987450.0,PLN,65.83,THREE,FOURTH,Podgórze
67728646,Super cena! 12.900 zł/m2 Ruczaj! Blisko tramwaju!,669153.0,PLN,51.9,TWO,GROUND,Dębniki
67077646,Mieszkanie numer 48,589000.0,PLN,45.89,THREE,FIRST,Bieżanów-Prokocim
67626889,Komfortowe mieszkanie z osobną kuchnią | GOTOWE| Umów się na oglądanie,1147721.0,PLN,69.8,THREE,THIRD,Bronowice
96723043300067,2-pokojowe mieszkanie 46m2 + balkon Bez Prowizji,,,46.13,TWO,FIFTH,Dębniki
64676790,Glogera 32 | mieszkanie 4-pok. | M16,926093.0,PLN,64.82,FOUR,SECOND,Prądnik Biały
65272959,Apartamenty Gdyńska | 2-pokojowe mieszkanie 37m2 + balkon,648566.0,PLN,37.95,TWO,FIRST,Prądnik Biały
67550443,"Osiedle Niezapominajek - nowa inwestycja, apartament 90m2",1530680.0,PLN,90.0,FIVE,FIRST,Zwierzyniec
67725132,"70,48 m2 - mieszkanie ul. Kobierzyńska",979671.97,PLN,70.48,THREE,SECOND,Dębniki
66909966,"3-pokojowe mieszkanie 66 m2 + 2 balkony 7 i 3 m2, Bezpośrednio",956448.0,PLN,66.42,THREE,THIRD,Dębniki
67204754,Zgodna Park | mieszkanie 2-pok. |ogródek| A1,867900.0,PLN,78.9,TWO,GROUND,Mogilany
67365474,"3-pokojowy apartament 70,89m2 na III piętrze z balkonem",1807695.0,PLN,70.89,THREE,THIRD,Podgórze
65195034,Wybickiego 5 FORTnatura gotowe do odbioru | 3-pok. | A2.8,880000.0,PLN,55.42,THREE,GROUND,Prądnik Biały
67814958,Pachońskiego Ustawne 4pokoje smart home klucze2027,942621.0,PLN,67.9,FOUR,SECOND,Prądnik Biały
67744895,Oddanie wrzesień 2026 !,675000.0,PLN,40.28,TWO,FIFTH,Czyżyny
67748337,Jedyne Takie ! Garaż I Komórka W Cenie! Płaszów!,1590000.0,PLN,94.0,THREE,SIXTH,Podgórze
67857282,"Kawalerka w NOHO, bez prowizji, bez PCC, odebrane",590000.0,PLN,25.41,ONE,FIRST,Prądnik Czerwony
67567343,Osiedle Meiera,,,,,,Prądnik Biały
66336294,Mieszkaj w mieście - Ogrody Glogera,,,,,,Prądnik Biały
67832107,Dwa mieszkania w sercu Krakowa,2300000.0,PLN,96.0,THREE,FIRST,Stare Miasto
67853888,"Wyremontowane mieszkanie, ul. Wielicka 44",769700.0,PLN,43.0,TWO,FIFTH,Podgórze
67659493,Mista Kraków,,,,,,Mistrzejowice
67825750,"Komfortowe mieszkanie 3 pokoje, garaż, Biały Prądnika",995000.0,PLN,62.74,THREE,THIRD,Prądnik Biały
67827015,"Przestronne 4 pok. na Czyżynach|balkon, Mp",1049000.0,PLN,72.14,FOUR,SECOND,Czyżyny
66034293,3-pokojowe mieszkanie 57m2 + balkon Bezpośrednio,763753.0,PLN,57.21,THREE,SECOND,Prądnik Biały
67605084,Mogilska 31,,,,,,Grzegórzki
67704216,Bociana 5,,,,,,Prądnik Biały
67667881,Podłęska| 2 Pokoje| Osobna Kuchnia Balkon| 55mkw,799000.0,PLN,54.88,TWO,FIRST,Bieżanów-Prokocim
67579883,Mieszkanie z ogródkiem ul. Petrażyckiego,825000.0,PLN,55.24,TWO,GROUND,Swoszowice
67352944,4-pokojowe mieszkanie 77m2 + loggia Bez Prowizji,1052124.0,PLN,77.76,FOUR,FOURTH,Prądnik Biały
67602239,KAPELANKA- 2pokojowe mieszkanie w stanie deweloperskim,837720.0,PLN,46.54,TWO,FIRST,Dębniki
67645795,Badurskiego 7 – mieszkanie 3-pokojowe,910792.0,PLN,61.54,THREE,GROUND,Podgórze Duchackie
67857152,Standard premium | 2 pokoje | nowa inwestycja | brak PCC,830000.0,PLN,42.6,TWO,SECOND,Krowodrza
67813647,2 pokoje | Park Lotników | Os. Eldorado | Balkon,920000.0,PLN,48.33,TWO,FIFTH,Czyżyny
66194303,ul. Stawowa | mieszkanie 2-pok. | 1.1,726763.0,PLN,48.13,TWO,GROUND,Prądnik Biały
66347107,4-pokojowe mieszkanie 94m2 + balkon,1535436.0,PLN,94.78,FOUR,FOURTH,Dębniki
66297319,2-pokojowe mieszkanie 34m2 + loggia Bezpośrednio,578344.0,PLN,34.84,TWO,FIFTH,Mistrzejowice
66916079,3-pokojowe mieszkanie 66m2 + balkon,988195.0,PLN,66.1,THREE,THIRD,Bieżanów-Prokocim
66321077,2-pokojowe mieszkanie 34m2 + balkon Bezpośrednio,568218.0,PLN,34.86,TWO,FIRST,Prądnik Biały
67621157,"2 pokoje:54,5 m²/Prądnik Czerwony/balkon/niski czynsz/możliwe 3 pokoje",710000.0,PLN,54.5,TWO,GROUND,Prądnik Czerwony
96467679000067,Glogera 32 | mieszkanie 4-pok. | M16,926093.0,PLN,64.82,FOUR,SECOND,Prądnik Biały
67789174,Przestronne 3-pokojowe mieszkanie z balkonem - dla rodziny/inwestycja,921000.0,PLN,60.19,THREE,FIFTH,Podgórze
67825740,Krowodrza|4 pokoje| ul. Friedleina|centrum Krakowa|po remoncie,1255000.0,PLN,60.71,FOUR,SECOND,Krowodrza
66302568,3-pokojowe mieszkanie 59m2 + ogródek Bezpośrednio,1029000.0,PLN,59.06,THREE,GROUND,Prądnik Biały
67398781,Bezpośrednio 2-pokojowe z balkonem na Oś.Europejskim,685000.0,PLN,49.6,TWO,GROUND,Dębniki
67652879,Kamienica po generalnym remoncie ・Winda ・Niski czynsz,1073000.0,PLN,48.81,THREE,THIRD,Stare Miasto
67832069,Centrum A・Ciche・Piwnica・Ogrzewanie miejskie,835000.0,PLN,66.94,THREE,THIRD,Nowa Huta
67856986,GOTOWIEC INWESTYCYJNY – OGRODNIKI  | 52 m² | 2 pokoje + osobna kuchnia,679000.0,PLN,52.0,TWO,FIRST,Łagiewniki-Borek Fałęcki
67763969,Klucze od razu | 4 pokoje w których od razu się zakochasz,1415294.73,PLN,81.59,FOUR,SECOND,Bronowice
67720474,4 pokoje + 110m2 ogrodu - Wola Justowska!,1040000.0,PLN,61.55,FOUR,GROUND,Zwierzyniec
67856931,140 m² ogrodu + 20 m² tarasu-przestrzeń jak w domu,799000.0,PLN,59.9,THREE,GROUND,Podgórze Duchackie
67501256,River Park,,,,,,Bronowice
67856925,Ostatnie piętro-2 pokoje-Kapelanka-Zakrzówek,700800.0,PLN,37.08,TWO,SIXTH,Dębniki
66337920,Słoneczne Miasteczko,,,,,,Bieżanów-Prokocim
66288398,3-pokojowe mieszkanie 104m2 + balkon Bezpośrednio,3470319.0,PLN,104.12,THREE,GROUND,Stare Miasto
67783005,"Przestronne, jasne mieszkanie z tarasem 50m2",830000.0,PLN,51.5,TWO,FIFTH,Czyżyny
67262338,Sprzedam • Centrum Krakowa • 2 pokojowe • Ustawne,355000.0,PLN,28.45,TWO,FIRST,Grzegórzki
67528007,2 pokojowe sprzedam Centrum ok Akademi Ekonomicznej,359800.0,PLN,25.7,TWO,SECOND,Grzegórzki
67662619,Sprzedam • Dwu Pokojowe • Stare Podgórze • Limanowskiego,320000.0,PLN,25.76,TWO,FIRST,Podgórze
67856880,! 3 OSOBNE POKOJE + Duza Loggia + !!MIEJSCE POSTOJOWE W CENIE!_Dębniki,719000.0,PLN,47.0,THREE,THIRD,Dębniki
66336293,Mieszkaj w Mieście - Przy Bonarce,,,,,,Podgórze Duchackie
66324586,Nowa Drożdżownia,,,,,,Bieżanów-Prokocim
66760113,5-pokojowe mieszkanie 118m2 + taras,2920500.0,PLN,118.49,FIVE,SEVENTH,Prądnik Czerwony
67781886,"Nowe 3 pokoje, ul.Morcinka - Nowa Huta",690000.0,PLN,57.0,THREE,FIRST,Wzgórza Krzesławickie
67677782,2 - pokojowe mieszkanie z ogródkiem,624000.0,PLN,42.0,TWO,GROUND,Swoszowice
67806914,"3 pokoje 62,66 m2, pompa C, Kraków, Wola Justowska",998954.0,PLN,62.66,THREE,GROUND,Zwierzyniec
67350457,Drago,,,,,,Prądnik Biały
66259855,Luksusowy nowy Apartament przy Starym Mieście Kraków 104 m2 z garażem,3659000.0,PLN,104.0,THREE,FOURTH,Stare Miasto
67801495,Rondo Matecznego | 36m2 | 2 pokoje | Tramwaj,549500.0,PLN,36.0,TWO,SECOND,Podgórze
67856714,Stylowe mieszkanie na sprzedaz Cordia Cystersow Garden Grzegorzki,889000.0,PLN,45.8,TWO,SECOND,Grzegórzki
66969879,Murapol GreenCity,,,,,,Bieżanów-Prokocim
67421955,Malborska 151,,,,,,Podgórze Duchackie
67763501,"TOP lokalizacja, kameralne budownictwo",395000.0,PLN,31.66,TWO,GROUND,Prądnik Czerwony
67822218,"Przestronne, jasne 2 pokojowe mieszkanie z miejscem postojowym",600000.0,PLN,39.8,TWO,SIXTH,Łagiewniki-Borek Fałęcki
96778917400067,Przestronne 3-pokojowe mieszkanie z balkonem - dla rodziny/inwestycja,921000.0,PLN,60.19,THREE,FIFTH,Podgórze
67710473,5-pokojowe mieszkanie 101m2 + ogródek,1450000.0,PLN,101.03,FIVE,GROUND,Podgórze Duchackie
66296839,2-pokojowe mieszkanie 47m2 + balkon,,,47.64,TWO,SECOND,Podgórze
67755459,Dwupoziomowe mieszkanie z dwoma balkonami,1240000.0,PLN,114.0,FIVE,,Swoszowice
67804574,Idealne mieszkanie dla pary lub singla | Blisko Parku Decjisza,749000.0,PLN,49.3,TWO,FIRST,Zwierzyniec
67777906,Funkcjonalny układ| Idealne dla osób szukających pierwszego mieszkania,675000.0,PLN,55.7,THREE,EIGHTH,Wzgórza Krzesławickie
66760009,Awangarda Mogilska,,,,,,Prądnik Czerwony
66324592,Craft Zabłocie,,,,,,Podgórze
66323962,3-pokojowe mieszkanie 74m2 + balkon Bez Prowizji,999540.0,PLN,74.04,THREE,THIRD,Podgórze
66329534,2-pokojowe mieszkanie 40m2 + taras Bez Prowizji,681408.0,PLN,40.32,TWO,FIRST,Prądnik Biały
67856630,Po remoncie | Świetna komunikacja | Górka Narodowa,829000.0,PLN,45.3,TWO,THIRD,Prądnik Biały
66352051,2-pokojowe mieszkanie 44m2 + ogródek Bezpośrednio,723310.0,PLN,44.11,TWO,GROUND,Mistrzejowice
67839726,5-pokojowe mieszkanie 127m2 + ogródek Bezpośrednio,3163794.0,PLN,127.06,FIVE,GROUND,Zwierzyniec
67839793,3-pokojowe mieszkanie 114m2 + 4 tarasy,1826240.0,PLN,114.14,THREE,FIRST,Zwierzyniec
67856602,"2 pokoje | 32,66 m² | balkon | blisko centrum | 2026",696000.0,PLN,32.66,TWO,THIRD,Stare Miasto
67753061,3 pok. Przewóz - k. lokatorska i m. postojowe,849000.0,PLN,58.45,THREE,GROUND,Podgórze
67446165,Sosnowiecka Park,,,,,,Prądnik Biały
67836458,Kraków- Złocień – ul. Mariana Domagały,749000.0,PLN,53.67,THREE,THIRD,Bieżanów-Prokocim
67838932,Kraków- Złocień 2- pokojowe mieszkanie z utwardzonym ogródkiem,549000.0,PLN,35.91,TWO,GROUND,Bieżanów-Prokocim
67778928,Wyjątkowe 4-pokojowe mieszkanie z balkonem,829000.0,PLN,61.76,FOUR,FOURTH,Bieżanów-Prokocim
67683833,Przestronne mieszkanie / garaż / las / szkoła,890000.0,PLN,72.0,THREE,THIRD,Dębniki
66655573,"Mieszkanie z dużym tarasem, 75m2, Ruczaj Kraków|Możliwość podziału!",990000.0,PLN,74.6,THREE,FIRST,Dębniki
67788452,3-pokoje na os.Złotego Wieku na sprzedaż!,550000.0,PLN,47.0,THREE,FOURTH,Mistrzejowice
67633958,"2 pokoje po generalnym remoncie- Osobna kuchnia, Olsza",688000.0,PLN,44.66,TWO,THIRD,Grzegórzki
67818129,Nowoczesne 2 pokoje | Balkon | Płaszów,580000.0,PLN,33.74,TWO,SECOND,Podgórze
66737930,3 Wymiary Bronowice,,,,,,Prądnik Biały
67856594,Żabiniec/2 pok/46m2/nowe/Bez prowizji i Pcc,706500.0,PLN,46.79,TWO,FIRST,Prądnik Biały
67856592,Parking gratis/3 pok/60m2/nowe/Prądnik Biały,912608.0,PLN,60.04,THREE,THIRD,Prądnik Biały
67856591,Miejsce postojowe gratis/2 pok/45m2/nowe,718400.0,PLN,44.9,TWO,SECOND,Prądnik Biały
67856590,Nowe/Gotowe/Bronowice/3 pok/71m2,1177841.0,PLN,71.46,THREE,SECOND,Bronowice
67856589,Ostatnie wolne mieszkania/gotowe/Stare Podgórze,845173.0,PLN,42.06,TWO,FIRST,Podgórze
66349194,3-pokojowe mieszkanie 53m2 + loggia,1082000.0,PLN,53.5,THREE,SECOND,Podgórze
67671719,"2-pok. mieszkanie|44,38 m²|kom. lokatorska|piwnica – Os. Wandy, N.Huta",670000.0,PLN,44.38,TWO,GROUND,Nowa Huta
66288359,4-pokojowe mieszkanie 69m2 + ogródek Bezpośrednio,1138037.0,PLN,69.69,FOUR,GROUND,Dębniki
67356997,Strzelców 28,,,,,,Prądnik Czerwony
66295370,3-pokojowe mieszkanie 66m2 + 2 balkony,942380.0,PLN,66.95,THREE,FIRST,Prądnik Biały
66969895,2-pokojowe mieszkanie 38m2 Bez Prowizji,616308.0,PLN,38.46,TWO,SECOND,Bieżanów-Prokocim
67826819,2-pokojowe mieszkanie 48m2 + balkon,830205.0,PLN,48.55,TWO,TENTH,Mistrzejowice
67845095,Duży salon| oddzielna kuchnia| gotowe do wejścia |BEZ PROWIZJI!,811970.0,PLN,45.69,TWO,THIRD,Łagiewniki-Borek Fałęcki
67550668,Lokal usługowy 193 m2 z 2023 r.,2750000.0,PLN,193.69,FOUR,GROUND,Dębniki
67125032,Ciche 2pok 40m2 2gie piętro Radzikowskiego 98,619000.0,PLN,39.88,TWO,SECOND,Prądnik Biały
96771047300067,5-pokojowe mieszkanie 101m2 + ogródek,1450000.0,PLN,101.03,FIVE,GROUND,Podgórze Duchackie
67788206,Prądnik Czerwony | mieszkanie z potencjałem w budynku po modernizacji,650000.0,PLN,48.97,TWO,GROUND,Prądnik Czerwony
